sample_id,audio_path,reference_text,reference_latex,source
38,/data1/eunju/datasets/mathspeech/dataset/38.mp3,pi over 2 minus pi over 3 is pi over 6,$\pi/2 - \pi/3 = \pi/6$,https://www.youtube.com/watch?v=Bb-bgJdOqig
908,/data1/eunju/datasets/mathspeech/dataset/908.mp3,dx is negative a sine theta d theta,$dx=-a\sin\theta d\theta$,https://www.youtube.com/watch?v=xrypSZU8cBE
305,/data1/eunju/datasets/mathspeech/dataset/305.mp3,1 plus 1 over x,$1+\frac{1}{x}$,https://www.youtube.com/watch?v=twzGBqPeW0M
578,/data1/eunju/datasets/mathspeech/dataset/578.mp3,r of x is equal to a11 x to the 11th plus a10 x to the 10th,$r(x)=a_{11}x^{11}+a_{10}x^{10}$,https://www.youtube.com/watch?v=aeXp1zC6Hls
467,/data1/eunju/datasets/mathspeech/dataset/467.mp3,f of x minus g of x times dx,$(f(x)-g(x))dx$,https://www.youtube.com/watch?v=_JXPe2J069c
363,/data1/eunju/datasets/mathspeech/dataset/363.mp3,f of x equals 0,$f(\mathbf{x})=0$,https://www.youtube.com/watch?v=sRIDVAcoG5A
507,/data1/eunju/datasets/mathspeech/dataset/507.mp3,cosine squared theta minus the sin squared of theta,$\cos^{2}\theta-\sin^{2}\theta$,https://www.youtube.com/watch?v=Bv9kVDcj7yo
784,/data1/eunju/datasets/mathspeech/dataset/784.mp3,four ac minus b squared y squared,$4ac-b^{2}y^{2}$,https://www.youtube.com/watch?v=3_goGnJm5sA
480,/data1/eunju/datasets/mathspeech/dataset/480.mp3,12 3rds minus 8 3rds pi a cubed,$(\frac{12}{3}-\frac{8}{3})\pi a^{3}$,https://www.youtube.com/watch?v=ShGBRUx2ub8
681,/data1/eunju/datasets/mathspeech/dataset/681.mp3,dx over x to the pth power,$\frac{dx}{x^{p}}$,https://www.youtube.com/watch?v=KhwQKE_tld0
587,/data1/eunju/datasets/mathspeech/dataset/587.mp3,u prime is n times log x to the n minus 1 times 1 over x,$u^{\prime}=n(\log x)^{n-1}\cdot\frac{1}{x}$,https://www.youtube.com/watch?v=aeXp1zC6Hls
168,/data1/eunju/datasets/mathspeech/dataset/168.mp3,square root of two minus two cosine t,$\sqrt{2-2\cos t}$,https://www.youtube.com/watch?v=0D4BbCa4gHo
73,/data1/eunju/datasets/mathspeech/dataset/73.mp3,1 over 2x plus 1 over 2 times x plus 4,$\frac{1}{2x} + \frac{1}{2(x + 4)}$,https://www.youtube.com/watch?v=9YgOmJdom6o 
560,/data1/eunju/datasets/mathspeech/dataset/560.mp3,b times x plus two times x minus one,$b(x+2)(x-1)$,https://www.youtube.com/watch?v=HgEqXhsIq_g
736,/data1/eunju/datasets/mathspeech/dataset/736.mp3,a minus a cosine theta,$a-a\cos\theta$,https://www.youtube.com/watch?v=57jzPlxf4fk
158,/data1/eunju/datasets/mathspeech/dataset/158.mp3,minus one plus four plus eight is eleven,$-1+4+8=11$,https://www.youtube.com/watch?v=57jzPlxf4fk
1044,/data1/eunju/datasets/mathspeech/dataset/1044.mp3,C1 exponential lambda 1 plus C2 exponential lambda 2,$\displaystyle C_{1}\exp(\lambda_{1})+C_{2}\exp(\lambda_{2})$,https://www.youtube.com/watch?v=2-5oq-igwtU
609,/data1/eunju/datasets/mathspeech/dataset/609.mp3,y prime is 2x,$y^{\prime}=2x$,https://www.youtube.com/watch?v=TpWQlKHPyJ4
86,/data1/eunju/datasets/mathspeech/dataset/86.mp3,w of x plus 2 times e to the w of x ,$w(x) + 2e^{w(x)}$ ,https://www.youtube.com/watch?v=8gGbViZjoRw
25,/data1/eunju/datasets/mathspeech/dataset/25.mp3,cosine x minus square root of 3 times sine x,$\cos(x) - \sqrt{3} \sin(x)$,https://www.youtube.com/watch?v=Bb-bgJdOqig
205,/data1/eunju/datasets/mathspeech/dataset/205.mp3,sum one over n to the five-halves,$\sum\frac{1}{n^{5/2}}$,https://www.youtube.com/watch?v=MK_0QHbUnIA
51,/data1/eunju/datasets/mathspeech/dataset/51.mp3,y minus x squared over y squared minus x,$ \frac{y - x^{2}} {y^{2} - x}$,https://www.youtube.com/watch?v=fK6cu99OSEU
581,/data1/eunju/datasets/mathspeech/dataset/581.mp3,cosine squared of two u,$\cos^{2}(2u)$,https://www.youtube.com/watch?v=aeXp1zC6Hls
468,/data1/eunju/datasets/mathspeech/dataset/468.mp3,x equals y squared,$\displaystyle x=y^{2}$,https://www.youtube.com/watch?v=_JXPe2J069c
245,/data1/eunju/datasets/mathspeech/dataset/245.mp3, k times f prime of kx,$k\cdot f^{\prime}(kx)$,https://www.youtube.com/watch?v=9v25gg2qJYE
898,/data1/eunju/datasets/mathspeech/dataset/898.mp3,negative y is minus t squared,$ -y=-t^{2}$,https://www.youtube.com/watch?v=xrypSZU8cBE
274,/data1/eunju/datasets/mathspeech/dataset/274.mp3,y equals cosine x,$y=\cos x$,https://www.youtube.com/watch?v=BSAA0akmPEU
63,/data1/eunju/datasets/mathspeech/dataset/63.mp3,e to the x squared,$\mathrm{e}^{x^{2}}$,https://www.youtube.com/watch?v=wezQdmwolMU
412,/data1/eunju/datasets/mathspeech/dataset/412.mp3, sine squared x ,$\sin^{2}x$,https://www.youtube.com/watch?v=-MI0b4h3rS0
858,/data1/eunju/datasets/mathspeech/dataset/858.mp3,gradient F dot product with u,$\nabla F\cdot\mathbf{u}$,https://www.youtube.com/watch?v=ChiM2-MV-qM
829,/data1/eunju/datasets/mathspeech/dataset/829.mp3,f sub z equals lambda g sub z,$f_{z}=\lambda g_{z}$,https://www.youtube.com/watch?v=15HVevXRsBA
834,/data1/eunju/datasets/mathspeech/dataset/834.mp3,x squared plus nine over x squared,$x^{2}+\frac{9}{x^{2}}$,https://www.youtube.com/watch?v=15HVevXRsBA
370,/data1/eunju/datasets/mathspeech/dataset/370.mp3,x one is a half times two,$\displaystyle \mathbb{x}_{1}=\frac{1}{2}\times 2$ ,https://www.youtube.com/watch?v=sRIDVAcoG5A
811,/data1/eunju/datasets/mathspeech/dataset/811.mp3,derivative of t squared is 2t ,$\displaystyle \frac{d}{dt}t^{2}=2 t$,https://www.youtube.com/watch?v=7eZVshlT33Q
326,/data1/eunju/datasets/mathspeech/dataset/326.mp3,A prime is 2x minus 4v over x squared,$A^{\prime}=2x-4v/x^{2}$,https://www.youtube.com/watch?v=YN7k_bXXggY
836,/data1/eunju/datasets/mathspeech/dataset/836.mp3,lambda minus two times xy equals zero,$\lambda-2xy=0$,https://www.youtube.com/watch?v=15HVevXRsBA
550,/data1/eunju/datasets/mathspeech/dataset/550.mp3,dx over x squared plus 4x,$\frac{dx}{x^{2}+4x}$,https://www.youtube.com/watch?v=CXKoCMVqM9s
544,/data1/eunju/datasets/mathspeech/dataset/544.mp3,u plus u cubed over 3 plus a constant,$\displaystyle u+\frac{u^{3}}{3} + \text{const.}$,https://www.youtube.com/watch?v=CXKoCMVqM9s
1077,/data1/eunju/datasets/mathspeech/dataset/1077.mp3,e to the i theta times r2 e to the i theta two,$e^{i\theta}\times r_{2}e^{i\theta_{2}}$,https://www.youtube.com/watch?v=EQJBp6Ym-6A
344,/data1/eunju/datasets/mathspeech/dataset/344.mp3,d D dt is minus 80,$\frac{\mathrm{d}}{\mathrm{d}t}D=-80$,https://www.youtube.com/watch?v=sRIDVAcoG5A
259,/data1/eunju/datasets/mathspeech/dataset/259.mp3,one plus one over k to the kth power,$(1+\frac{1}{k})^{k}$,https://www.youtube.com/watch?v=eHJuAByQf5A
219,/data1/eunju/datasets/mathspeech/dataset/219.mp3,f prime at x0 times delta x,$ f^{\prime}(x_{0})\Delta x$,https://www.youtube.com/watch?v=dK3NEf13nPc
644,/data1/eunju/datasets/mathspeech/dataset/644.mp3,cosine of plus or minus pi over 2 is equal to 0,$\cos(\pm\frac{\pi}{2})=0$,https://www.youtube.com/watch?v=BGE3wb7H2PA
839,/data1/eunju/datasets/mathspeech/dataset/839.mp3,lambda is plus or minus two,$\lambda=\pm2$,https://www.youtube.com/watch?v=15HVevXRsBA
490,/data1/eunju/datasets/mathspeech/dataset/490.mp3,negative one over pi times cosine pi,$-\frac{1}{\pi}\cos\pi$,https://www.youtube.com/watch?v=R9a_NHXrBcg
812,/data1/eunju/datasets/mathspeech/dataset/812.mp3,t squared times the derivative of e to the t ,$\displaystyle t^{2}\cdot \frac{d}{dt}{e}^{t}$,https://www.youtube.com/watch?v=7eZVshlT33Q
565,/data1/eunju/datasets/mathspeech/dataset/565.mp3,four minus one divided by one plus two is equal to a,$\frac{4-1}{1+2}=a$,https://www.youtube.com/watch?v=HgEqXhsIq_g
906,/data1/eunju/datasets/mathspeech/dataset/906.mp3, integral of x dx plus y dy,"$\int x\,dx+y\,dy$",https://www.youtube.com/watch?v=xrypSZU8cBE
135,/data1/eunju/datasets/mathspeech/dataset/135.mp3,x times one plus y times two plus z times three,$x\cdot 1 + y\cdot 2 + z\cdot 3$,https://www.youtube.com/watch?v=PxCxlsl_YwY
654,/data1/eunju/datasets/mathspeech/dataset/654.mp3,minus 3x squared plus y squared,$-3x^{2}+y^{2}$,https://www.youtube.com/watch?v=BGE3wb7H2PA
478,/data1/eunju/datasets/mathspeech/dataset/478.mp3,2ax minus x squared,$2ax-x^{2}$,https://www.youtube.com/watch?v=ShGBRUx2ub8
12,/data1/eunju/datasets/mathspeech/dataset/12.mp3,b minus a over n,$\frac{b - a}{n}$,https://www.youtube.com/watch?v=zUEuKrxgHws 
988,/data1/eunju/datasets/mathspeech/dataset/988.mp3,dx is 3t2 dt,$dx=3t^{2}dt$,https://www.youtube.com/watch?v=seO7-TwXH_I
650,/data1/eunju/datasets/mathspeech/dataset/650.mp3, 2 cosine theta is equal to negative 1,$2\cos\theta~{}=~{}-1$,https://www.youtube.com/watch?v=BGE3wb7H2PA
102,/data1/eunju/datasets/mathspeech/dataset/102.mp3,limit as x goes to x0 of f of x is equal to f of x0,$\lim_{x\to x_{0}}f(x)=f(x_{0})$,https://www.youtube.com/watch?v=ryLdyDrBfvI
263,/data1/eunju/datasets/mathspeech/dataset/263.mp3,r x to the r minus one,$rx^{r-1}$,https://www.youtube.com/watch?v=eHJuAByQf5A
45,/data1/eunju/datasets/mathspeech/dataset/45.mp3,two cosine of theta to the fourth times negative sine,$2\cos(\theta^{4}) (-\sin) $,https://www.youtube.com/watch?v=aeQA5d3gZTI 
910,/data1/eunju/datasets/mathspeech/dataset/910.mp3,one-half of sine two theta,$\frac{1}{2}(\sin2\theta)$,https://www.youtube.com/watch?v=o7UCBjGsRTE
597,/data1/eunju/datasets/mathspeech/dataset/597.mp3,2 pi e integral of x dx from 0 to 1 minus 2 pi integral from 0 to 1 of x e to the x dx,$\displaystyle 2\pi e\int _{0}^{1} xdx - 2\pi \int _{0}^{1}xe^{x}dx$,https://www.youtube.com/watch?v=aeXp1zC6Hls
516,/data1/eunju/datasets/mathspeech/dataset/516.mp3,cosine of x plus cosine cubed of x over three,$\cos(x)+ {\cos^{3}(x)\over 3}$,https://www.youtube.com/watch?v=Bv9kVDcj7yo
543,/data1/eunju/datasets/mathspeech/dataset/543.mp3,the secant squared the x plus x times dx that is du,$\displaystyle\ (\sec^2(x) +\ x )\ dx = \ du\ \$,https://www.youtube.com/watch?v=CXKoCMVqM9s
441,/data1/eunju/datasets/mathspeech/dataset/441.mp3,the integral from 0 to b e to the x dx is greater than or equal to the integral from 0 to b 1 plus x dx,$\int_{0}^{b}e^xdx\geq\int_{0}^{b}(1 + x)dx$,https://www.youtube.com/watch?v=1RLctDS2hUQ
121,/data1/eunju/datasets/mathspeech/dataset/121.mp3,sine to the 9th of t cosine of t,$\sin^{9}(t)\cos(t)$,https://www.youtube.com/watch?v=4sTKcvYMNxk
414,/data1/eunju/datasets/mathspeech/dataset/414.mp3,one over u,$\frac{1}{u}$,https://www.youtube.com/watch?v=-MI0b4h3rS0
653,/data1/eunju/datasets/mathspeech/dataset/653.mp3,r squared equals 1 minus 2x squared,$r^{2}=1-2x^{2}$,https://www.youtube.com/watch?v=BGE3wb7H2PA
420,/data1/eunju/datasets/mathspeech/dataset/420.mp3,n plus 1 squared times n plus 1,$(n+1)^{2}(n+1)$,https://www.youtube.com/watch?v=hjZhPczMkL4
911,/data1/eunju/datasets/mathspeech/dataset/911.mp3, f sub x dx plus f sub y dy,$f_{x}dx+f_{y}dy$,https://www.youtube.com/watch?v=o7UCBjGsRTE
316,/data1/eunju/datasets/mathspeech/dataset/316.mp3,minus log x to the minus 2 times 1 over x plus 2 log x to the minus 3 1 over x,$\displaystyle -(\log x)^{-2} \cdot\frac{1}{x}+2(\log x)^{-3}\frac{1}{x}$,https://www.youtube.com/watch?v=twzGBqPeW0M
24,/data1/eunju/datasets/mathspeech/dataset/24.mp3,h of x equal to sine of x plus square root of 3 times cosine of x,$h(x) = \sin(x) + \sqrt{3} \cos(x)$,https://www.youtube.com/watch?v=Bb-bgJdOqig
390,/data1/eunju/datasets/mathspeech/dataset/390.mp3,y is equal to 64 to the 1 3rd,$y\mathrel{\mathop{=}}64^{1/3}$,https://www.youtube.com/watch?v=-MI0b4h3rS0
689,/data1/eunju/datasets/mathspeech/dataset/689.mp3,1 over x squared,$\frac{1}{x^{2}}$,https://www.youtube.com/watch?v=MK_0QHbUnIA
476,/data1/eunju/datasets/mathspeech/dataset/476.mp3,pi y squared,$\pi y^{2}$,https://www.youtube.com/watch?v=ShGBRUx2ub8
348,/data1/eunju/datasets/mathspeech/dataset/348.mp3,v is equal to a 3rd pi times 2 5ths,$v=\frac{1}{3}\pi\times\frac{2}{5}$,https://www.youtube.com/watch?v=sRIDVAcoG5A
224,/data1/eunju/datasets/mathspeech/dataset/224.mp3,x to the m over n times n minus 1,$x^\frac{m}{n}{(n-1)}$,https://www.youtube.com/watch?v=5q_3FDOkVRQ
1073,/data1/eunju/datasets/mathspeech/dataset/1073.mp3,a to the x times a to the y equals a to the x plus y,$a^{x}\times a^{y}=a^{x+y}$,https://www.youtube.com/watch?v=EQJBp6Ym-6A
735,/data1/eunju/datasets/mathspeech/dataset/735.mp3, minus one plus two t will be zero,$-1+2t=0\operatorname{}$,https://www.youtube.com/watch?v=57jzPlxf4fk
982,/data1/eunju/datasets/mathspeech/dataset/982.mp3,n over n dot i dy dz,$\displaystyle \frac{n}{n\cdot i}{dy}{dz}$,https://www.youtube.com/watch?v=WfEQabCGAqI
573,/data1/eunju/datasets/mathspeech/dataset/573.mp3,x plus 1 times x squared plus x plus 1,$(x+1)(x^{2}+x+1)$,https://www.youtube.com/watch?v=HgEqXhsIq_g
1048,/data1/eunju/datasets/mathspeech/dataset/1048.mp3, minus c2 over c1 is less than 1,$-\frac{c2}{c1}<1$,https://www.youtube.com/watch?v=2-5oq-igwtU
593,/data1/eunju/datasets/mathspeech/dataset/593.mp3,y log y squared minus 2y log y minus y,$\displaystyle y (\log y)^{2}-2y\log y-y$,https://www.youtube.com/watch?v=aeXp1zC6Hls
996,/data1/eunju/datasets/mathspeech/dataset/996.mp3,three yz squared minus four z cubed,$3yz^{2}-4z^{3}$,https://www.youtube.com/watch?v=seO7-TwXH_I
318,/data1/eunju/datasets/mathspeech/dataset/318.mp3,2 minus log x,$2-\log x$,https://www.youtube.com/watch?v=twzGBqPeW0M
655,/data1/eunju/datasets/mathspeech/dataset/655.mp3,1 over a plus b cosine theta,$\frac{1}{a+b\cos\theta}$,https://www.youtube.com/watch?v=BGE3wb7H2PA
651,/data1/eunju/datasets/mathspeech/dataset/651.mp3,r plus 2r cosine theta equals 1,$r+2r\cos\theta=1$,https://www.youtube.com/watch?v=BGE3wb7H2PA
796,/data1/eunju/datasets/mathspeech/dataset/796.mp3,two over x cubed y,$\operatorname{\frac{2}{(x^{3}y)}}$,https://www.youtube.com/watch?v=3_goGnJm5sA
247,/data1/eunju/datasets/mathspeech/dataset/247.mp3,d by dx e to the w,$\frac{d}{dx}\mathbf{e}^{w}$,https://www.youtube.com/watch?v=9v25gg2qJYE
917,/data1/eunju/datasets/mathspeech/dataset/917.mp3,four x squared plus eight xy,$4x^{2}+8xy$,https://www.youtube.com/watch?v=z5TPjZrsp2k
809,/data1/eunju/datasets/mathspeech/dataset/809.mp3,w sub y is x squared times dy dt,$w_{y}={x}^2\frac{dy}{dt}$,https://www.youtube.com/watch?v=7eZVshlT33Q
564,/data1/eunju/datasets/mathspeech/dataset/564.mp3,four x minus one,$(4x\ -\ 1)$,https://www.youtube.com/watch?v=HgEqXhsIq_g
791,/data1/eunju/datasets/mathspeech/dataset/791.mp3,ax over y squared plus bx over y plus c,$a(x/y)^{2}+b(x/y)+c$ ,https://www.youtube.com/watch?v=3_goGnJm5sA
599,/data1/eunju/datasets/mathspeech/dataset/599.mp3,1 plus dy dx the quantity squared,$1+(\frac{dy}{dx})^{2}$,https://www.youtube.com/watch?v=TpWQlKHPyJ4
69,/data1/eunju/datasets/mathspeech/dataset/69.mp3,a is equal to natural log of m,$a=\ln m$,https://www.youtube.com/watch?v=9YgOmJdom6o 
563,/data1/eunju/datasets/mathspeech/dataset/563.mp3,minus eight minus one divided by minus two minus one is equal to b,$\frac{-8-1}{-2-1}=b$,https://www.youtube.com/watch?v=HgEqXhsIq_g
649,/data1/eunju/datasets/mathspeech/dataset/649.mp3,sine pi,$\sin\pi$,https://www.youtube.com/watch?v=BGE3wb7H2PA
857,/data1/eunju/datasets/mathspeech/dataset/857.mp3,"minus g sub z over g sub x, plus partial f over partial z",$-\frac{g_{z}}{g_{x}}+\frac{\partial f}{\partial z}$,https://www.youtube.com/watch?v=ChiM2-MV-qM
327,/data1/eunju/datasets/mathspeech/dataset/327.mp3,2x equals 2v over x squared,$2x=2v/x^{2}$,https://www.youtube.com/watch?v=YN7k_bXXggY
32,/data1/eunju/datasets/mathspeech/dataset/32.mp3,sine of x plus square root of 3 times cosine x,$\sin(x) + \sqrt{3} \cos(x)$,https://www.youtube.com/watch?v=Bb-bgJdOqig
388,/data1/eunju/datasets/mathspeech/dataset/388.mp3,x to the 1 3rd,$x^{\frac{1}{3}}$,https://www.youtube.com/watch?v=-MI0b4h3rS0
548,/data1/eunju/datasets/mathspeech/dataset/548.mp3,square root of a squared minus x squared,$\sqrt{a^{2}-x^{2}}$,https://www.youtube.com/watch?v=CXKoCMVqM9s
218,/data1/eunju/datasets/mathspeech/dataset/218.mp3,x squared plus y squared equals one,$x^{2}+y^{2}=1$,https://www.youtube.com/watch?v=dK3NEf13nPc
351,/data1/eunju/datasets/mathspeech/dataset/351.mp3,3h squared times dh dt,$\displaystyle 3h^{2}\frac{dh}{dt}$,https://www.youtube.com/watch?v=sRIDVAcoG5A
249,/data1/eunju/datasets/mathspeech/dataset/249.mp3,d by dx of a to the x is equal to d by dx of e to the x log a,$\frac{d}{dx}(a^{x})=\frac{d}{dx}(e^{x}\log a)$,https://www.youtube.com/watch?v=9v25gg2qJYE
474,/data1/eunju/datasets/mathspeech/dataset/474.mp3,y plus 2 minus y squared is equal to 0,$y+2-y^{2}~{}=~{}0$,https://www.youtube.com/watch?v=_JXPe2J069c
969,/data1/eunju/datasets/mathspeech/dataset/969.mp3,z squared over a,$\frac{\mathbb{z}^{2}}{a}$,https://www.youtube.com/watch?v=phk05iSMezA
502,/data1/eunju/datasets/mathspeech/dataset/502.mp3,y n minus 2 plus y n minus 1 over 2,$\displaystyle \frac{y_{n-2}+y_{n-1}}{2}$,https://www.youtube.com/watch?v=jBkXbAgMj6s
580,/data1/eunju/datasets/mathspeech/dataset/580.mp3,dx is 2 secant squared u du,$dx= 2\sec^{2}udu$,https://www.youtube.com/watch?v=aeXp1zC6Hls
418,/data1/eunju/datasets/mathspeech/dataset/418.mp3, b over n times n b over n squared,$(b/n)\times(nb/n^{2})$,https://www.youtube.com/watch?v=hjZhPczMkL4
904,/data1/eunju/datasets/mathspeech/dataset/904.mp3, x cubed plus y to the fifth,$x^{3}+y^{5}$,https://www.youtube.com/watch?v=xrypSZU8cBE
383,/data1/eunju/datasets/mathspeech/dataset/383.mp3,f prime of x is e to the x,$f^{\prime}(x)=e^{x}$,https://www.youtube.com/watch?v=4Q37iOyBq44
759,/data1/eunju/datasets/mathspeech/dataset/759.mp3,"f of x, y equals one minus x squared minus y squared","$f(x,y)=1-x^{2}-y^{2}$",https://www.youtube.com/watch?v=dK3NEf13nPc
160,/data1/eunju/datasets/mathspeech/dataset/160.mp3,a theta minus a sine theta,$a\theta-a\sin \theta $,https://www.youtube.com/watch?v=57jzPlxf4fk
761,/data1/eunju/datasets/mathspeech/dataset/761.mp3,f of x y equals minus y,"$f(x,y)=-y$",https://www.youtube.com/watch?v=dK3NEf13nPc
129,/data1/eunju/datasets/mathspeech/dataset/129.mp3, a dot b minus b dot a plus b dot b,$a\cdot b-b\cdot a+b\cdot b$,https://www.youtube.com/watch?v=PxCxlsl_YwY
461,/data1/eunju/datasets/mathspeech/dataset/461.mp3,minus 2x e to the minus x squared,$-2xe^{-x^{2}}$,https://www.youtube.com/watch?v=_JXPe2J069c
117,/data1/eunju/datasets/mathspeech/dataset/117.mp3,u prime v minus uv prime divided by v squared,$u^{\prime}v - uv^{\prime} \over v^{2}$,https://www.youtube.com/watch?v=4sTKcvYMNxk
547,/data1/eunju/datasets/mathspeech/dataset/547.mp3,1 over the square root of x squared minus 1,$1\over \sqrt{x^{2} - 1}$,https://www.youtube.com/watch?v=CXKoCMVqM9s
405,/data1/eunju/datasets/mathspeech/dataset/405.mp3,half one plus x squared to the minus a half times two x,${\frac{1}{2}}(1+x^{2})^{-\frac{1}{2}}2x$,https://www.youtube.com/watch?v=-MI0b4h3rS0
272,/data1/eunju/datasets/mathspeech/dataset/272.mp3,one divided by the square root of one plus x squared,$1/\sqrt{1+x^{2}}$,https://www.youtube.com/watch?v=eHJuAByQf5A
555,/data1/eunju/datasets/mathspeech/dataset/555.mp3,natural logarithm of x plus 2 over 2 ,$\ln({\frac{x+2}{2}})$,https://www.youtube.com/watch?v=CXKoCMVqM9s
151,/data1/eunju/datasets/mathspeech/dataset/151.mp3,z of t minus two equals minus 3t,$z(t)-2=-3t$,https://www.youtube.com/watch?v=57jzPlxf4fk
703,/data1/eunju/datasets/mathspeech/dataset/703.mp3,1 over 1 minus x,$\frac{1}{1-x}$,https://www.youtube.com/watch?v=wOHrNt9ScYs
31,/data1/eunju/datasets/mathspeech/dataset/31.mp3,pi over 6 minus pi,$\frac{\pi}{6} - \pi$,https://www.youtube.com/watch?v=Bb-bgJdOqig
810,/data1/eunju/datasets/mathspeech/dataset/810.mp3,2t e to the t plus t squared e to the t plus cosine t,$2te^{t}+t^{2}e^{t}+\cos t$,https://www.youtube.com/watch?v=7eZVshlT33Q
93,/data1/eunju/datasets/mathspeech/dataset/93.mp3,minus 1 over x0 squared x minus x0,$-\frac{1}{x_{0}^{2}}(x-x_{0})$,https://www.youtube.com/watch?v=7K1sB05pE0A
136,/data1/eunju/datasets/mathspeech/dataset/136.mp3,x equals r cosine theta,$x=r\cos \theta$,https://www.youtube.com/watch?v=60e4hdCi1D4
345,/data1/eunju/datasets/mathspeech/dataset/345.mp3,r divided by h is equal to four divided by ten,$r/h=4/10$,https://www.youtube.com/watch?v=sRIDVAcoG5A
1046,/data1/eunju/datasets/mathspeech/dataset/1046.mp3,lambda1 c1 plus lambda2 c2 equals to 0,$\lambda_{1}C_{1}+\lambda_{2}C_{2}=0$,https://www.youtube.com/watch?v=2-5oq-igwtU
524,/data1/eunju/datasets/mathspeech/dataset/524.mp3,sine of 2 theta is twice the sine of theta times the cosine of theta, $\sin(2\theta)=2\sin(\theta)\cos(\theta)$,https://www.youtube.com/watch?v=Bv9kVDcj7yo
132,/data1/eunju/datasets/mathspeech/dataset/132.mp3,minus one squared plus one squared plus zero squared square root,$\sqrt{(-1)^{2} + 1^{2} + 0^{2}}$,https://www.youtube.com/watch?v=PxCxlsl_YwY
